date,Max Temp (c),Min Temp (c),Avg Temp (c),Snow (cm),Sun Time (Hours),UV Index,Total Precipitation (MM),Avg Pressure (P),Avg Humidity (%),Avg Cloud Cover,Avg Resultant Wind vector [E](km/h),Avg Resultant Wind vector [N](km/h)
2009-02-14,27,11,22,0.0,11.1,6,0,1013,58.25,17.375,1.7549775,-3.2482512500000005
2009-02-15,24,15,20,0.0,11.1,6,0,1014,49.125,3,7.4505,-8.3602425
2009-02-16,26,11,20,0.0,11.5,5,0,1015,50.375,5,5.77516,-7.2589387499999996
2009-02-17,26,10,21,0.0,11.5,6,0,1014.875,51.875,3.375,6.22053625,-6.65817125
2009-02-18,28,11,22,0.0,11.6,6,0,1014,44.25,5.125,7.66937625,-8.540101250000001
2009-02-19,28,15,23,0.0,11.6,6,0,1011.875,41.625,3.625,8.52379,-8.88106
2009-02-20,31,12,26,0.0,11.6,7,0,1014.75,41.75,12.5,7.8526912499999995,-4.686475000000001
2009-02-21,31,15,25,0.0,11.6,6,0,1014.375,36.5,6.25,9.080132500000001,-4.65685375
2009-02-22,30,15,23,0.0,11.6,6,0,1009.5,36.125,23.125,6.0655225,-5.6938825
2009-02-23,35,14,28,0.0,11.6,7,0,1008.125,36,16.375,1.5753475,1.5216325
2009-02-24,31,18,28,0.0,11.6,7,0,1007.625,37.625,4.375,6.0020425,-1.49655375
2009-02-25,30,16,26,0.0,11.6,7,0,1008.375,41.125,4.25,6.6197099999999995,-5.3653525
2009-02-26,29,15,25,0.0,11.6,7,0,1009.25,36.5,10,7.287435,-6.4821775
2009-02-27,29,15,25,0.0,11.6,6,0,1010.5,30.25,2.875,9.15254875,-8.1813925
2009-02-28,28,16,24,0.0,11.6,6,0,1010.25,27.625,0,8.924235,-12.83936875
2009-03-01,30,15,25,0.0,11.6,7,0,1009.875,24.25,2.125,7.614702499999999,-11.9305125
2009-03-02,34,16,29,0.0,11.6,7,0,1009.75,32.25,1.75,6.59435375,-5.9646300000000005
2009-03-03,38,17,32,0.0,11.6,8,0,1008,37.375,4.125,-3.2962687500000003,0.60801375
2009-03-04,35,15,29,0.0,11.6,7,0,1006.875,37.25,37.25,-0.37487375,-2.4708675
2009-03-05,32,17,27,0.0,11.6,7,0,1007.875,36.5,12.75,5.95801375,-9.9670175
2009-03-06,35,15,29,0.0,11.6,7,0,1008.625,28.875,2.125,0.9557487500000006,-4.70906625
2009-03-07,33,18,28,0.0,11.6,7,0,1009,25.625,1.75,2.25822875,-3.98835125
2009-03-08,34,18,27,0.0,11.6,7,0,1009.25,30.625,2.25,5.57809375,-5.039390000000001
2009-03-09,34,16,28,0.0,11.6,7,0,1012.75,26.875,3.125,7.440055,0.8246862500000001
2009-03-10,33,15,28,0.0,11.6,7,0,1013.375,25.375,5.375,5.8631287500000004,-3.115465
2009-03-11,32,17,27,0.0,11.6,7,0,1013.25,23,0.5,6.644818750000001,-9.34323125
2009-03-12,32,16,27,0.0,11.6,7,0,1011.25,22.75,11.375,6.171096250000001,-11.42135
2009-03-13,39,18,32,0.0,11.6,8,0,1012.75,25.875,0,0.56687625,1.946745
2009-03-14,39,19,32,0.0,11.6,8,0,1012.5,28.875,0,1.7854500000000002,5.380134999999999
2009-03-15,37,20,32,0.0,11.6,8,0,1009.75,25.875,0.25,5.644551249999999,-0.10111124999999976
2009-03-16,35,19,29,0.0,11.6,7,0,1009.625,25.875,15.25,5.12677875,-1.6872225
2009-03-17,38,20,33,0.0,11.6,8,0,1009.5,23.375,0,5.64575875,-2.1074550000000003
2009-03-18,37,18,32,0.0,11.6,8,0,1009.25,23.75,2.875,4.659505,1.0241600000000002
2009-03-19,38,20,33,0.0,11.6,8,0,1007.625,25,4.75,2.54663375,1.66685875
2009-03-20,33,19,29,0.0,11.6,7,0.1,1008.75,34.875,8.25,3.05969,5.0966125
2009-03-21,34,20,30,0.0,11.6,7,0.2,1009.5,34.375,8.5,5.3684337499999994,-0.1772275000000002
2009-03-22,34,19,30,0.0,11.6,8,0,1010,24.25,4.75,5.48761,-2.7378374999999995
2009-03-23,36,20,30,0.0,11.6,8,0,1010.625,30.75,16.25,3.6536662499999997,2.35995375
2009-03-24,37,21,32,0.0,11.6,8,0,1009.75,30.875,15.5,2.5607637499999996,1.31914625
2009-03-25,34,22,30,0.0,11.6,7,0,1009.75,36.625,6.875,3.2905125,2.587655
2009-03-26,34,20,30,0.0,11.6,8,0,1009.625,41.625,1.875,3.0401,-2.0495775000000003
2009-03-27,32,18,27,0.0,11.6,7,0.2,1009.375,37.375,23.25,-0.89991125,-0.9171075
2009-03-28,36,18,30,0.0,11.6,7,0,1009.5,43.5,13.75,1.8253650000000001,3.5032349999999997
2009-03-29,34,22,30,0.0,11.6,7,0,1008.375,38.75,23.375,3.76635125,0.23178625000000003
2009-03-30,34,20,30,0.0,11.6,8,0,1008.75,37.375,6.875,5.242955,-8.18539625
2009-03-31,35,22,31,0.0,11.6,8,0,1006.75,28.875,2.875,7.175294999999999,-11.630497499999999
2009-04-01,37,20,32,0.0,11.6,8,0,1006.625,24,7.5,6.11380625,-5.573387500000001
2009-04-02,37,20,34,0.0,11.6,8,0,1007,26.375,15.875,1.7527775,0.8512487500000001
2009-04-03,39,23,35,0.0,11.6,8,0,1006.625,25.25,7.375,1.1431399999999998,0.08029375000000027
2009-04-04,37,25,33,0.0,11.6,8,0,1007.25,19.375,10.875,7.83446375,-7.480760000000002
2009-04-05,35,21,32,0.0,11.6,8,0,1008.375,21.625,7,1.7916287500000003,-8.24007
2009-04-06,35,21,31,0.0,11.6,8,0.2,1006.5,34.125,8.5,2.4698925000000003,-1.3506387499999997
2009-04-07,39,22,34,0.0,11.6,8,0.2,1005.5,25.75,4,2.99566875,4.3745375
2009-04-08,33,22,30,0.0,11.6,7,0.8999999999999999,1004.875,33,12.25,-4.27635875,10.228755
2009-04-09,34,18,29,0.0,11.6,6,0.8,1010.75,44,7.625,7.02644375,1.51730375
2009-04-10,35,21,31,0.0,11.6,8,0,1009.875,30,2.125,7.288885,-7.041715
2009-04-11,38,24,34,0.0,12.5,8,0,1006.875,25.75,0.375,5.421105,-8.52047625
2009-04-12,40,26,36,0.0,12.9,9,0,1005.625,23.25,1.5,6.36880875,-5.861783750000001
2009-04-13,42,27,38,0.0,12.9,9,0,1003.625,19.125,0.75,4.761245,-5.6672875
2009-04-14,45,27,40,0.0,12.9,10,0,1002.625,16,0,2.61641125,1.0903975
2009-04-15,45,27,39,0.0,12.9,9,0,1002.75,13,5.25,-1.14573,-2.71888625
2009-04-16,41,27,37,0.0,12.9,9,0,1003.5,15.625,0.125,9.068223750000001,-5.7425162499999995
2009-04-17,39,27,36,0.0,12.9,9,0,1003.5,15.5,0.375,10.01795375,-9.243355000000001
2009-04-18,39,25,35,0.0,13.0,9,0,1003.625,13.125,0,7.420484999999999,-14.133658749999999
2009-04-19,42,27,38,0.0,13.0,9,0,1002.5,11.625,0,9.106110000000001,-14.96975125
2009-04-20,44,29,40,0.0,13.0,10,0,999.5,13.625,0.875,3.9179325000000005,-7.64213
2009-04-21,44,30,40,0.0,13.0,10,0,997.125,15,0,4.013785,-8.030370000000001
2009-04-22,41,29,37,0.0,13.0,9,0,1002.375,10.375,0.125,0.8947800000000002,-11.889145
2009-04-23,41,25,37,0.0,13.0,9,0,1005.875,6.375,0,7.29721375,-9.301713750000001
2009-04-24,42,26,38,0.0,13.1,9,0,1006.5,8,0,6.980732499999999,-4.74543625
2009-04-25,40,26,37,0.0,13.1,9,0,1008.5,7.875,0,6.842154999999999,-5.750606250000001
2009-04-26,41,26,38,0.0,13.1,9,0,1007.375,7.75,0,8.974010000000002,-7.953228749999999
2009-04-27,43,28,40,0.0,13.1,9,0,1004.5,9,0.5,4.97872625,-10.102538749999999
2009-04-28,44,30,41,0.0,13.1,10,0,1003,11.375,1.875,7.6588175,-10.539057500000002
2009-04-29,47,29,42,0.0,13.1,10,0,1002.875,12.5,7,3.9889087500000002,-3.57794
2009-04-30,46,27,42,0.0,13.2,10,0,1002,11.5,4,7.13955,-6.5135587500000005
2009-05-01,47,30,43,0.0,13.2,10,0,1001.75,9.75,1.75,2.1064675,-4.670085
2009-05-02,47,28,41,0.0,13.2,10,0,1001.75,9.5,7.625,2.0635375,-5.41467875
2009-05-03,46,29,42,0.0,13.2,10,0,1003.625,12.375,11.375,0.22344000000000003,2.6089262499999997
2009-05-04,43,28,40,0.0,13.2,9,0.30000000000000004,1002.125,21.375,3.375,1.9802137499999999,6.182425
2009-05-05,43,31,38,0.0,13.2,9,0,1003.75,17.5,3.625,8.710162500000001,-0.12458750000000002
2009-05-06,42,29,38,0.0,13.6,9,0,1006.375,19.25,0.375,9.95173875,-6.8272975
2009-05-07,41,26,38,0.0,13.6,9,0,1003.625,17.5,3.375,5.8485625,-7.373482499999999
2009-05-08,42,30,39,0.0,13.7,9,0,1002,15.625,2,3.9778862499999996,-5.5042425
2009-05-09,42,27,38,0.0,13.3,9,0,999.25,14,24.75,6.6759275,-5.2814612499999996
2009-05-10,45,29,39,0.0,13.7,9,0,997.75,15.75,24.375,0.8258887499999998,1.99684125
2009-05-11,44,28,39,0.0,13.7,9,0,999.125,24.25,9,0.7966962500000001,7.77466375
2009-05-12,44,29,40,0.0,13.7,9,0,1001,25.875,1.25,-1.4091049999999998,3.4923249999999997
2009-05-13,44,30,41,0.0,13.7,10,0,998.875,23.75,0.5,-1.417765,4.295344999999999
2009-05-14,49,31,43,0.0,13.7,10,0,996.75,21.875,0.25,-3.1476887500000004,7.079162500000001
2009-05-15,46,32,41,0.0,13.8,10,0,997.625,23.75,1.625,-0.6814624999999999,10.7150325
2009-05-16,46,31,42,0.0,13.8,10,0,999.625,33,2.375,-1.79401875,7.48654875
2009-05-17,48,32,44,0.0,13.8,10,0,1001.25,26.5,2.875,-1.5166412499999993,6.1224375
2009-05-18,50,34,46,0.0,13.8,11,0,998.625,19.75,0.875,0.6468137500000002,-0.4529074999999999
2009-05-19,52,34,46,0.0,13.8,11,0,999.125,15.5,0.375,0.72915625,1.07666375
2009-05-20,52,36,47,0.0,13.8,11,0,997.75,14.25,0.625,-2.28286625,-0.2478337499999999
2009-05-21,52,33,47,0.0,13.8,11,0,997.5,16.375,1.25,3.3481212499999997,1.5986425000000002
2009-05-22,49,34,44,0.0,13.8,10,0,997.875,14.5,1.125,5.0607225,1.1181374999999998
2009-05-23,46,30,42,0.0,13.8,10,0,997.125,12.625,10.75,1.4083687499999997,3.47696125
2009-05-24,47,33,43,0.0,13.9,10,0,996.125,21.75,4.75,-0.12211875000000005,5.326796250000001
2009-05-25,47,34,42,0.0,13.9,10,0,995,21,1.5,-0.2508625,5.034075
2009-05-26,44,31,40,0.0,13.9,10,0,993.5,14.75,0.5,3.3300474999999996,-4.923455
2009-05-27,49,31,45,0.0,13.9,11,0,996.375,11.875,1.25,1.0197574999999999,1.84038625
2009-05-28,50,34,44,0.0,13.9,10,0,996.125,12.25,6.625,2.8917737500000005,2.841445
2009-05-29,47,31,41,0.0,13.9,10,0,997.75,24.75,8.875,0.8343962499999997,9.764901250000001
2009-05-30,42,30,38,0.0,13.9,9,0,999.125,30.25,4.875,1.2930187499999999,8.76821375
2009-05-31,45,28,39,0.0,13.9,9,0.3,999.375,31.125,7.625,-0.2136475000000001,5.29006
2009-06-01,43,32,40,0.0,13.9,10,0,997.875,24.125,4.5,0.3086750000000002,-1.523455
2009-06-02,44,30,41,0.0,13.9,10,0,996.5,20.25,5.125,2.51845375,-10.09042875
2009-06-03,47,34,43,0.0,13.9,10,0,996.125,21,1.75,3.4290687500000003,-12.299646249999999
2009-06-04,46,36,43,0.0,13.9,10,0,994.125,20,2.125,3.13668125,-13.409644999999998
2009-06-05,47,37,44,0.0,13.9,10,0,993.625,15.625,1.125,2.28218875,-10.931821249999999
2009-06-06,48,36,44,0.0,14.0,10,0,993.125,12.25,0,-0.4395625000000001,-7.1426300000000005
2009-06-07,46,34,42,0.0,14.0,10,0,993.5,7,0,4.75676125,-6.83404875
2009-06-08,46,31,42,0.0,14.0,10,0,995.25,6.875,0,3.7157525,-7.1787350000000005
2009-06-09,46,30,42,0.0,14.0,10,0,997,8.125,0,1.448715,-8.60017625
2009-06-10,47,32,43,0.0,14.0,10,0,997.625,10.625,3.5,1.9440799999999998,-4.514935
2009-06-11,49,35,44,0.0,14.0,10,0,997.875,12.125,1.25,0.2712875000000001,-1.7845475
2009-06-12,46,33,42,0.0,14.0,10,0,997.375,13.875,7.75,3.4996437500000006,-9.852306250000002
2009-06-13,51,33,44,0.0,14.0,10,0,999,13.875,11.625,4.52145625,-4.02044375
2009-06-14,48,34,44,0.0,14.0,10,0,1000,15.625,3.5,2.1297099999999998,-4.0644687500000005
2009-06-15,43,31,40,0.0,14.0,10,0,998.5,20.375,5.25,1.9973824999999998,-2.62886375
2009-06-16,41,30,39,0.0,14.0,9,0,999.375,18.125,3.375,6.51821625,-4.372836250000001
2009-06-17,42,29,38,0.0,14.0,9,0,1000,20,3.5,5.512277500000001,-7.43829
2009-06-18,42,30,40,0.0,14.0,10,0,998.625,19.5,2.625,4.122461250000001,-8.3527325
2009-06-19,45,30,42,0.0,14.0,10,0,997.25,17.375,1.125,4.882308750000001,-8.17385
2009-06-20,46,32,43,0.0,14.0,10,0,997.625,14.375,0,5.81879875,-7.052098750000001
2009-06-21,46,32,43,0.0,14.0,10,0,996.625,10.375,0,4.405988749999999,-6.891800000000001
2009-06-22,47,33,44,0.0,14.0,10,0,995.375,10.375,0,4.308155,-8.820422500000001
2009-06-23,49,31,44,0.0,14.0,10,0,994.5,11.875,4.125,5.7411337499999995,-7.9821075
2009-06-24,48,34,44,0.0,14.0,10,0,995.25,16.75,2.375,3.8510437500000005,-10.1235875
2009-06-25,47,33,43,0.0,14.0,10,0,995.5,23.375,3.125,4.720555,-8.805298749999999
2009-06-26,47,35,44,0.0,14.0,10,0,994.25,20.375,3.75,4.269926250000001,-8.6239425
2009-06-27,48,35,44,0.0,14.0,10,0,992.375,20.875,7.375,6.437773750000001,-7.934575
2009-06-28,49,37,45,0.0,14.0,11,0.1,992,19.75,5.625,4.532498749999999,-5.4993925
2009-06-29,49,39,45,0.0,14.0,10,0,992.5,22.625,3.125,-1.9453512500000003,-6.27778
2009-06-30,44,35,42,0.0,14.0,10,0,993.875,26.625,7.25,-1.2735512500000001,-6.777092499999999
2009-07-01,43,34,41,0.0,14.0,10,0.4,995,30.625,21.5,-3.68181375,-7.3630575
2009-07-02,43,34,39,0.0,14.0,9,1.4000000000000001,994.75,33.375,24.5,-0.6346137499999998,-10.903065
2009-07-03,44,33,40,0.0,14.0,10,0.8,995,30.125,17.75,-1.1237925,-3.01885375
2009-07-04,46,31,41,0.0,14.0,10,0.1,995.25,32,14.75,-3.536985,2.0466800000000003
2009-07-05,45,33,43,0.0,14.0,10,0,995.125,28.75,4,2.75308625,-0.9979925000000001
2009-07-06,49,32,44,0.0,14.0,10,0,994.25,20,3.125,3.0156875000000003,1.1537225
2009-07-07,48,32,43,0.0,13.9,10,0,994.125,21.375,4,1.0561712500000002,3.8174562499999993
2009-07-08,42,34,40,0.0,13.9,9,0.30000000000000004,994.875,36.75,17,-3.13888875,10.5979175
2009-07-09,40,32,37,0.0,13.9,9,0.1,996.125,45.75,30,-0.8525762500000001,13.04836625
2009-07-10,38,29,34,0.0,13.3,7,6.5,997.5,60.125,34.625,1.6451075,8.93874375
2009-07-11,40,30,37,0.0,13.9,9,4.5,997.125,56.625,35.375,-2.77267375,3.22385125
2009-07-12,39,31,37,0.0,13.9,8,10.2,995.375,56.75,37,-0.06163750000000004,1.49003
2009-07-13,38,30,35,0.0,13.9,8,1.3,995,62.25,27.625,-1.58425625,7.554446250000001
2009-07-14,37,29,34,0.0,13.9,8,1.2,995.5,64.875,28.375,1.22004875,6.415579999999999
2009-07-15,38,30,34,0.0,12.2,8,11,995,66.875,39.5,-1.1457424999999999,4.8670125
2009-07-16,39,29,36,0.0,13.9,9,1.7000000000000002,996.25,55.625,34.375,-1.4573987499999999,8.74291625
2009-07-17,37,30,34,0.0,13.9,7,15.100000000000001,994.875,67,36.375,-1.17797875,7.681183750000001
2009-07-18,36,29,34,0.0,13.9,7,1.9000000000000001,996,73,26.125,-5.152235,8.8472475
2009-07-19,42,30,37,0.0,13.9,9,0,996.375,56.25,29.625,-3.76691875,-0.9789212499999999
2009-07-20,33,30,31,0.0,13.8,8,2.3,995.25,66.5,28.375,1.7231375,-0.0437637500000001
2009-07-21,36,29,35,0.0,13.8,8,11.3,996.75,70.375,21.625,1.1495375,5.924574999999999
2009-07-22,37,29,35,0.0,13.8,8,8.4,996.375,67.5,26.625,1.0399075,5.52349875
2009-07-23,36,28,34,0.0,13.8,7,7.2,996.75,68.75,36.625,-2.0599125,9.8533525
2009-07-24,35,28,33,0.0,12.2,7,8.1,997.75,75.125,44.125,-3.7073650000000002,8.9922075
2009-07-25,39,27,35,0.0,13.8,7,0.2,996.75,68.375,38.5,-3.5122887499999997,3.87431125
2009-07-26,38,30,36,0.0,13.8,8,5.9,994.25,65.25,31.375,-2.6040425,-2.32069125
2009-07-27,37,30,34,0.0,13.8,7,2.2,992.25,66.625,41.5,-3.9333262500000004,-6.974079999999999
2009-07-28,38,29,35,0.0,13.8,8,0.5,993.875,60.625,28.125,-4.702765,-0.9974424999999997
2009-07-29,37,29,35,0.0,13.7,8,2.8,997.125,61,32.875,-1.75648375,-1.6306599999999998
2009-07-30,36,29,33,0.0,13.7,7,16.299999999999997,998.625,70.5,36.5,1.0520125,-2.92091125
2009-07-31,37,27,34,0.0,13.7,7,4.5,997.125,66.875,38.375,-2.20923375,-4.9015562500000005
2009-08-01,39,29,35,0.0,13.7,8,1.4,997.25,59.5,41,-1.41428,-3.2113600000000004
2009-08-02,38,29,34,0.0,13.7,7,4.9,997.25,65.25,46.375,-2.8852850000000005,-1.97692375
2009-08-03,39,31,35,0.0,13.7,9,0.2,996.5,54.875,43.375,-0.53224125,-5.3689487499999995
2009-08-04,36,31,33,0.0,13.7,7,0.5,996.375,51.125,34.5,-4.6736625,-7.591191250000001
2009-08-05,33,30,32,0.0,13.7,7,0.2,995.75,56.375,38.125,-2.14454125,-5.78080625
2009-08-06,41,30,37,0.0,13.6,9,0.1,994.75,52.75,38.75,-2.7906575,-3.0812125
2009-08-07,40,31,37,0.0,13.6,8,0.1,996.5,51.125,22.875,-0.5103500000000001,0.3487149999999999
2009-08-08,42,31,38,0.0,13.6,9,0,996,45.75,28.5,0.4229137500000001,-0.8662575
2009-08-09,41,32,39,0.0,13.6,9,0,995,39.625,36.875,0.4919525,-2.4863874999999998
2009-08-10,42,33,38,0.0,13.6,9,0.1,995.625,42.75,41,2.47581,0.5413499999999998
2009-08-11,41,31,37,0.0,13.6,9,2.3,999.125,54.5,34.125,-2.0749087499999996,7.1622025
2009-08-12,41,31,38,0.0,13.6,9,0.1,998.75,52.75,26.75,0.5323562500000001,3.1391087499999997
2009-08-13,39,31,37,0.0,13.5,8,3.6,998,59.25,39.25,-1.5542237499999996,0.1462724999999997
2009-08-14,35,29,32,0.0,13.5,7,10.5,998.75,70.375,40.125,-3.2240599999999997,-1.55719125
2009-08-15,32,28,30,0.0,13.5,7,9.4,1000.75,82.25,51.5,-0.6029987500000001,5.729501249999999
2009-08-16,27,26,27,0.0,9.6,6,21.3,1000.25,91.25,85.25,4.17402625,3.6045887499999996
2009-08-17,30,25,28,0.0,9.4,6,18.200000000000003,1001.375,90.875,78.625,5.09845875,4.0146749999999995
2009-08-18,31,26,30,0.0,13.1,7,1.5000000000000002,1001.75,86.625,45.625,0.015043749999999911,0.51488125
2009-08-19,34,28,32,0.0,13.1,7,10.399999999999999,1003.125,80.75,42.5,-0.9127299999999999,2.4647525
2009-08-20,34,28,31,0.0,13.0,8,3.3000000000000003,1002.625,76.625,23.375,-2.5131375,-2.312415
2009-08-21,37,27,34,0.0,13.0,7,0.7000000000000001,1001.375,63.75,26.875,0.6994925000000003,-1.77442
2009-08-22,37,27,34,0.0,13.0,8,1.5,999.5,60.5,26.25,0.564265,-1.0692375
2009-08-23,39,28,37,0.0,13.0,9,0,999.25,52.625,17.625,-0.55110375,-2.2254424999999998
2009-08-24,35,27,31,0.0,13.0,7,8.2,1001.25,73.125,34.5,0.72089125,3.5590675000000003
2009-08-25,33,27,31,0.0,13.0,7,11.100000000000001,1002.75,80.875,18.75,0.3682825,8.17026375
2009-08-26,31,26,30,0.0,12.9,7,10.8,1002.875,82.875,39.5,0.23980000000000004,6.759141249999999
2009-08-27,33,26,31,0.0,12.9,7,4.9,1002.125,81.5,48.5,-0.71030625,5.93991375
2009-08-28,32,27,30,0.0,12.9,7,6,1004.25,83.125,38.75,-0.5688975000000001,7.14887625
2009-08-29,33,27,31,0.0,12.9,7,5.3999999999999995,1002.75,81.875,33,1.0040387499999999,8.95631625
2009-08-30,31,27,31,0.0,12.9,7,18.3,1003,86.125,41.875,-1.8422450000000001,5.73908875
2009-08-31,36,27,33,0.0,12.9,7,3.6,1004.25,76.5,17.5,-6.086457499999999,2.94332875
2009-09-01,36,27,32,0.0,12.8,8,2.0999999999999996,1003.75,74.125,27.375,0.56694875,2.1827637499999994
2009-09-02,36,28,33,0.0,12.4,8,5.3,1001.375,74.625,34.875,-1.6795375,4.51134375
2009-09-03,35,27,32,0.0,12.4,7,6.1,1000.375,79.75,30.375,-1.3023787500000004,5.77331875
2009-09-04,31,25,29,0.0,12.4,6,1.3,1000.375,80.375,24.125,4.5444525,6.44359625
2009-09-05,34,24,31,0.0,11.6,8,0.8999999999999999,999.875,76.625,16,4.43161625,2.96803125
2009-09-06,35,26,32,0.0,11.6,8,0.4,999.125,74.625,10.25,1.3291575,3.13154125
2009-09-07,36,28,34,0.0,11.6,8,0.1,1000.625,70.75,5.5,0.20576125000000012,1.5494162499999997
2009-09-08,34,26,30,0.0,11.6,8,0,1001.875,75.625,22,0.7178924999999999,7.03619625
2009-09-09,28,24,26,0.0,10.2,6,9.7,1002.125,91,59.375,7.57728875,3.52283375
2009-09-10,25,24,25,0.0,6.1,5,42.2,1001.125,96.5,100,4.998665,5.22312
2009-09-11,25,24,25,0.0,6.1,6,10.5,1002.25,95.125,93.25,1.53923875,4.5053487500000005
2009-09-12,25,23,24,0.0,8.9,5,1.2,1006.125,93.125,76,2.22377,-7.11705875
2009-09-13,37,24,33,0.0,11.6,7,0.1,1006.125,78.75,17.375,2.1809237500000003,-5.00756
2009-09-14,39,28,36,0.0,11.6,9,0,1004.875,64.125,1,0.607275,-4.819131250000001
2009-09-15,38,27,34,0.0,11.6,8,0,1003,54.25,0.375,-0.5029325,-3.544419999999999
2009-09-16,38,26,35,0.0,11.6,8,0,1003.125,59.625,2.25,2.2418925,-2.5602625000000003
2009-09-17,36,26,33,0.0,11.6,8,0,1005.375,60.75,4.875,4.21999125,-3.5829025
2009-09-18,37,26,34,0.0,11.6,8,0,1005.625,59.125,4.875,0.931705,-1.8361574999999999
