date,Max Temp (c),Min Temp (c),Avg Temp (c),Snow (cm),Sun Time (Hours),UV Index,Total Precipitation (MM),Avg Pressure (P),Avg Humidity (%),Avg Cloud Cover,Avg Resultant Wind vector [E](km/h),Avg Resultant Wind vector [N](km/h)
2009-03-22,35,19,31,0.0,11.6,8,0,1010,24.625,4,4.889825,-3.5954437500000003
2009-03-23,36,19,31,0.0,11.6,8,0,1010.625,29.875,14.5,4.0743825000000005,0.22666874999999984
2009-03-24,37,21,33,0.0,11.6,8,0,1009.75,30.125,16.5,3.7985837499999997,-1.24088375
2009-03-25,34,21,30,0.0,11.6,7,0.1,1010,36.875,7.875,3.8363775,4.59932875
2009-03-26,33,19,30,0.0,11.6,7,0,1009.625,42.875,1.375,3.3225662499999995,-3.1200925
2009-03-27,32,18,27,0.0,11.6,7,0.4,1009.375,38.25,23.875,-0.1091274999999998,-0.64077
2009-03-28,37,18,30,0.0,11.6,8,0,1009.625,43.625,12.625,1.99051875,2.3794750000000002
2009-03-29,33,22,30,0.0,11.6,7,0,1008.375,40,23.625,4.8754375,-0.26025999999999994
2009-03-30,35,20,30,0.0,11.6,8,0,1008.625,37.375,8.625,4.76125875,-8.195006249999999
2009-03-31,35,21,31,0.0,11.6,8,0,1006.375,28.5,2.25,7.3590124999999995,-12.66386
2009-04-01,37,20,32,0.0,11.6,8,0,1006.375,23.375,6.625,6.7497975,-7.4295275
2009-04-02,38,20,33,0.0,11.6,8,0,1007.25,26.375,12.875,3.69245875,-0.2538624999999999
2009-04-03,40,21,35,0.0,11.6,8,0,1006.5,25.25,7.375,0.97039875,-0.31829124999999947
2009-04-04,37,24,34,0.0,11.6,8,0,1006.875,18.875,11.5,7.581882499999999,-8.433125
2009-04-05,36,21,32,0.0,11.6,8,0,1008.125,21.875,7.5,2.33839,-9.5904025
2009-04-06,35,21,31,0.0,11.6,8,0.1,1006.625,33.5,9.5,2.5829312499999997,-1.6680200000000005
2009-04-07,40,22,34,0.0,11.6,8,0.4,1005.75,24.375,4,3.371821250000001,3.17422125
2009-04-08,32,21,29,0.0,11.6,7,3.7,1005.625,34.375,11.875,-4.6838,9.50824625
2009-04-09,34,18,28,0.0,11.6,6,2.1,1010.625,47.625,13.75,6.9109075,2.1377075
2009-04-10,34,21,31,0.0,12.4,8,0,1009.5,30.75,2.375,7.471841250000001,-7.7196225
2009-04-11,38,22,34,0.0,12.9,8,0,1006.625,25.5,0.25,5.34771875,-9.603673749999999
2009-04-12,40,25,36,0.0,12.9,9,0,1005.5,23,1,6.720022500000001,-7.11285875
2009-04-13,42,26,38,0.0,12.9,9,0,1003.5,18.875,0.625,5.024476249999999,-6.64664125
2009-04-14,43,27,39,0.0,12.9,9,0,1002.625,16.625,0,4.11502125,-1.3083262500000004
2009-04-15,46,26,39,0.0,12.9,9,0,1002.75,12.875,3.625,-0.8137325,-1.8260637499999999
2009-04-16,43,27,37,0.0,12.9,9,0,1003.125,14.375,0.75,7.67405875,-5.818116249999999
2009-04-17,39,27,35,0.0,12.9,9,0,1003.375,15.5,0.5,10.5402025,-9.917666249999998
2009-04-18,40,25,36,0.0,13.0,9,0,1003.125,13.5,0,7.330936250000001,-14.869138750000001
2009-04-19,42,27,38,0.0,13.0,9,0,1002.125,11.375,0,9.339827500000002,-15.98966875
2009-04-20,44,29,40,0.0,13.0,9,0,999.25,13.75,1.375,3.92273,-8.4913
2009-04-21,44,29,40,0.0,13.0,10,0,997.125,14.375,0,2.34649875,-7.28467875
2009-04-22,41,29,37,0.0,13.0,9,0,1002.375,10.875,0,1.46393875,-11.57849875
2009-04-23,41,24,37,0.0,13.0,9,0,1005.75,6.5,0,6.886495,-9.97415625
2009-04-24,42,25,38,0.0,13.1,9,0,1006.375,7.625,0,7.54936,-5.5630425
2009-04-25,40,26,37,0.0,13.1,9,0,1008.25,7.5,0,7.0343712499999995,-6.53509
2009-04-26,41,25,37,0.0,13.1,9,0,1007,7.625,0,9.5219425,-9.19920625
2009-04-27,43,27,39,0.0,13.1,9,0,1004.5,9.25,0.375,5.21684125,-11.105606250000001
2009-04-28,45,29,41,0.0,13.1,10,0,1002.875,11.25,2,7.862687499999998,-11.170965
2009-04-29,46,28,42,0.0,13.1,10,0,1002.875,12.75,6.25,5.1346075,-5.01197875
2009-04-30,45,27,42,0.0,13.1,10,0,1002,11.375,3.625,7.63064125,-7.637791249999999
2009-05-01,47,30,43,0.0,13.2,10,0,1001.75,10.25,1,2.4902,-6.1229175
2009-05-02,46,27,41,0.0,13.2,10,0,1001.75,9.625,10.5,2.3571275000000003,-4.46017625
2009-05-03,46,27,41,0.0,13.2,10,0,1003.75,13.125,8.625,0.38765375000000013,2.80841375
2009-05-04,44,26,40,0.0,13.2,9,0.6,1002.125,22.625,4.625,2.017445,4.76689
2009-05-05,45,31,39,0.0,13.2,9,0,1003.625,17.625,3.375,7.674142499999999,0.33559874999999983
2009-05-06,42,29,38,0.0,13.2,9,0,1006.25,19,0.25,9.576852500000001,-7.666261250000001
2009-05-07,41,26,37,0.0,13.2,9,0,1003.625,17.25,2.375,6.0597787499999995,-8.325726249999999
2009-05-08,42,29,39,0.0,13.7,9,0,1001.875,15.5,1.625,4.583855000000001,-6.46749875
2009-05-09,43,26,39,0.0,13.3,9,0,999.125,14,27.375,6.58740875,-5.950835
2009-05-10,45,28,39,0.0,13.7,9,0,998,16.5,22.375,0.8942550000000002,3.3491099999999996
2009-05-11,42,27,38,0.0,13.7,9,0,999.375,25.25,10.75,0.43585500000000005,8.541432499999999
2009-05-12,43,27,38,0.0,13.7,9,0,1001.125,28.375,2.125,-2.8858025,4.33467625
2009-05-13,44,29,39,0.0,13.7,9,0,999.25,27.125,1.875,-3.1335174999999995,5.9284775000000005
2009-05-14,48,30,42,0.0,13.7,10,0,996.875,23.75,0.375,-3.3880412499999992,7.54226
2009-05-15,46,31,41,0.0,13.7,10,0,998.25,25.875,2.75,-0.9869274999999997,11.239515
2009-05-16,45,30,41,0.0,13.8,10,0,1000.125,34.625,2.75,-2.6240824999999997,8.566944999999999
2009-05-17,48,31,43,0.0,13.8,10,0,1001.25,28.25,3.125,-2.8074899999999996,7.10870875
2009-05-18,50,32,45,0.0,13.8,10,0,998.625,21.75,0.75,-0.1293774999999998,0.30379250000000024
2009-05-19,52,33,45,0.0,13.8,11,0,999.25,18.75,0.375,-0.38400874999999995,4.1248112500000005
2009-05-20,54,35,48,0.0,13.8,11,0,998,16.625,0.25,-3.02784125,2.43031375
2009-05-21,51,33,46,0.0,13.8,11,0,997.5,18.75,2,0.9300387499999999,2.85985
2009-05-22,49,32,44,0.0,13.8,10,0,998,17.125,2,3.8836175,1.6743862499999995
2009-05-23,47,30,42,0.0,13.8,10,0,997.25,14.875,11,0.6333212499999998,4.2574475000000005
2009-05-24,46,32,41,0.0,13.9,10,0,996.625,24.125,6.25,-0.50638625,5.48279875
2009-05-25,46,31,42,0.0,13.9,10,0,995,22,2.25,0.8769862500000001,3.367506250000001
2009-05-26,44,30,40,0.0,13.9,9,0,993.625,14.75,0.875,2.9088525000000005,-5.38857375
2009-05-27,49,30,45,0.0,13.9,10,0,996.75,12.875,1.875,0.7871675,2.05094625
2009-05-28,50,34,44,0.0,13.9,10,0,996.25,13.625,5,1.46399625,4.33761
2009-05-29,47,31,41,0.0,13.9,10,0,998.25,26.5,11.125,0.5428287500000001,10.26532125
2009-05-30,42,29,38,0.0,13.9,9,0.2,999.5,31.625,5.625,2.2039875,8.77233125
2009-05-31,45,27,39,0.0,13.9,9,2.4,999.5,32.875,11.125,0.1570887499999999,4.3675175
2009-06-01,43,31,40,0.0,13.9,9,0,998,25.75,5.625,0.4461725000000001,-1.9271850000000001
2009-06-02,45,29,41,0.0,13.9,10,0,996.375,19.375,4.625,2.8360250000000002,-10.55832625
2009-06-03,47,33,43,0.0,13.9,10,0,996.125,20.125,2,3.14486625,-12.794746249999998
2009-06-04,46,35,43,0.0,13.9,10,0,994,19.875,1.75,3.6002587500000005,-13.415335
2009-06-05,47,37,44,0.0,13.9,10,0,993.625,15,0.875,3.5526449999999996,-9.993736250000001
2009-06-06,48,34,45,0.0,13.9,10,0,993,12.875,0.375,-0.23422000000000004,-5.410417499999999
2009-06-07,46,35,42,0.0,14.0,10,0,993.375,7.125,0,4.25571375,-6.87317375
2009-06-08,45,30,42,0.0,14.0,10,0,995.25,7,0,4.748666249999999,-7.916765
2009-06-09,46,29,42,0.0,14.0,10,0,997,8.375,0,1.543765,-8.6729775
2009-06-10,47,31,43,0.0,14.0,10,0,997.75,11.125,2.25,3.0278512500000003,-5.10876625
2009-06-11,49,33,43,0.0,14.0,10,0,998,12.875,1.125,1.8791650000000002,-2.0807900000000004
2009-06-12,47,32,43,0.0,14.0,10,0,997.375,14.125,6.25,3.9703962500000003,-9.0125325
2009-06-13,51,31,44,0.0,14.0,10,0,999,13.75,13.75,5.64988375,-3.92418625
2009-06-14,48,32,43,0.0,14.0,10,0,1000.125,15,3.125,3.36512,-4.251742500000001
2009-06-15,43,30,40,0.0,14.0,10,0,998.5,20.125,5.875,3.06837,-3.8855887499999993
2009-06-16,41,29,39,0.0,14.0,9,0,999.375,18.25,3,6.501007499999999,-6.10373875
2009-06-17,42,29,38,0.0,14.0,9,0,999.75,20.25,3.375,6.10091625,-8.80095
2009-06-18,43,30,40,0.0,14.0,10,0,998.625,19.5,2,4.38296875,-9.312774999999998
2009-06-19,45,30,42,0.0,14.0,10,0,997.125,17.125,0.75,5.35416875,-9.3518
2009-06-20,45,32,42,0.0,14.0,10,0,997.625,14.375,0,5.992205,-7.93042625
2009-06-21,46,32,43,0.0,14.0,10,0,996.625,10.5,0,4.571269999999999,-8.380121249999998
2009-06-22,47,32,44,0.0,14.0,10,0,995.125,10.125,0.125,5.2569925,-9.5530475
2009-06-23,49,31,44,0.0,14.0,10,0,994.375,11,3.25,5.88380625,-8.028603749999998
2009-06-24,48,33,44,0.0,14.0,10,0,995.125,15.25,1.5,4.411122499999999,-9.65551125
2009-06-25,47,33,44,0.0,14.0,10,0,995.375,21.875,1.875,5.245111249999999,-7.334467500000001
2009-06-26,48,34,44,0.0,14.0,10,0,994.25,19.875,2.375,3.98044625,-7.940298749999999
2009-06-27,48,34,44,0.0,14.0,10,0,992.5,21.125,7.125,6.135565000000001,-6.3414375
2009-06-28,49,37,45,0.0,14.0,10,0.30000000000000004,992.25,22.875,7.375,2.0135012499999996,0.33280749999999965
2009-06-29,48,38,44,0.0,14.0,10,0.1,992.5,25.125,4,-1.53193,-2.205575
2009-06-30,45,34,42,0.0,14.0,10,0,994,28.25,7.5,-1.3876700000000002,-4.16353375
2009-07-01,43,33,41,0.0,14.0,10,0.2,995,30.25,21.25,-3.16792375,-7.7039725
2009-07-02,43,33,39,0.0,14.0,9,0.7999999999999999,994.75,32.625,23.75,0.52142125,-11.394029999999999
2009-07-03,45,33,40,0.0,14.0,10,0.9,995,30.25,18.5,-0.03792249999999997,-3.76022625
2009-07-04,46,30,40,0.0,14.0,9,0.9,995.375,34.25,19.375,-3.6308487499999997,2.2692825
2009-07-05,45,31,42,0.0,13.9,10,0,995.125,30.5,5.25,1.8486924999999998,-1.1375687500000002
2009-07-06,47,31,43,0.0,13.9,10,0,994.625,22.125,3.25,2.8136887500000003,1.1652912500000001
2009-07-07,48,32,43,0.0,13.9,10,0,994.125,24,6,0.24648625000000002,4.8600925
2009-07-08,42,33,39,0.0,13.9,9,0.1,995.25,39,13.25,-3.2777312500000004,10.90062125
2009-07-09,40,30,37,0.0,13.9,9,0.5,996.75,47.375,34,0.5133262499999999,13.50107875
2009-07-10,39,28,34,0.0,13.9,7,27.5,997.75,63.125,38.25,1.8993725,6.70613625
2009-07-11,39,29,37,0.0,13.3,9,13,997.625,59.5,39.375,-3.1803649999999997,3.82852
2009-07-12,39,30,36,0.0,13.9,8,13.6,995.5,60.625,39.375,0.8028875000000002,1.9709375
2009-07-13,37,29,34,0.0,13.9,8,5,995.375,66.375,27.625,-1.0310675,8.8651525
2009-07-14,36,28,33,0.0,13.9,8,7.6,995.875,71.125,41.75,1.0052037500000006,4.703737499999999
2009-07-15,38,29,34,0.0,12.2,8,22.699999999999996,995.125,70,38.625,-0.16454624999999992,4.1865175
2009-07-16,38,28,36,0.0,13.9,8,2.3,996.25,57.625,32.25,-1.1847075,9.1231825
2009-07-17,38,28,34,0.0,12.2,7,30.8,995.125,69.875,51,-1.7008137500000002,6.58822875
2009-07-18,35,28,33,0.0,13.9,7,12.3,996.625,76.5,26,-4.3433225,7.5859587500000005
2009-07-19,41,29,36,0.0,13.8,9,0.6,996.875,62.5,31.375,-3.44370625,0.6349525
2009-07-20,34,30,32,0.0,13.8,8,2.9000000000000004,995.375,66.375,30.625,1.552015,-0.9127100000000004
2009-07-21,36,28,34,0.0,13.8,7,16.9,996.75,72.125,28.25,0.44686000000000003,6.1825512499999995
2009-07-22,37,28,35,0.0,13.8,7,14.4,996.875,69.375,25.75,1.6962875,5.522646249999999
2009-07-23,36,27,33,0.0,13.8,7,12.5,997.25,72.125,34.375,-2.1228875,9.63512625
2009-07-24,35,27,32,0.0,13.3,7,14.900000000000002,997.875,77.5,44.75,-4.665712500000001,8.73262375
2009-07-25,39,26,35,0.0,13.8,7,1.6,996.875,70.875,36.75,-4.48607,3.659025
2009-07-26,38,29,35,0.0,13.8,8,18.6,994.5,70.5,32.75,-3.93679375,-1.36683875
2009-07-27,37,29,34,0.0,13.8,7,6.800000000000001,992.75,71.625,40.375,-3.56233375,-6.05272875
2009-07-28,37,28,34,0.0,13.7,7,3.9999999999999996,994.375,67.25,33.25,-4.4489675,1.02651125
2009-07-29,38,28,34,0.0,13.7,8,11.799999999999999,997.125,66.5,30.75,-0.34873875,-0.4897600000000001
2009-07-30,35,28,31,0.0,13.7,7,20,998.75,76.5,35.75,1.0085737499999998,-3.6018087499999996
2009-07-31,37,26,34,0.0,13.3,7,17.5,997.375,72.25,40,-1.4942924999999998,-4.3578275
2009-08-01,38,28,34,0.0,13.7,7,7.1,997.375,66.25,41.875,-1.1578374999999999,-1.9713862500000001
2009-08-02,37,28,32,0.0,13.3,7,13.299999999999999,997.25,73.625,47.375,-3.1693249999999997,-3.1652512500000003
2009-08-03,39,29,35,0.0,13.7,8,1.2000000000000002,996.75,60,42.5,-0.6035825000000001,-4.67186625
2009-08-04,36,30,33,0.0,13.7,7,2,996.625,56.5,34.625,-4.1229837499999995,-6.283175
2009-08-05,33,29,32,0.0,13.6,7,0,995.75,59.625,38.125,-2.2362024999999996,-5.51777
2009-08-06,41,29,35,0.0,13.6,8,1.0999999999999999,995,58.875,39.625,-3.00212875,-1.7793600000000005
2009-08-07,40,29,37,0.0,13.6,9,0.7,996.875,58.25,24.5,-1.549855,2.8029825000000006
2009-08-08,41,29,37,0.0,13.6,9,0,996.125,52.25,35.625,0.2273962499999999,2.2800425
2009-08-09,41,31,38,0.0,13.6,9,0,995,45,35.875,0.22795750000000004,-0.5775300000000001
2009-08-10,41,31,36,0.0,13.6,9,0.4,996.125,51.25,41,1.2503249999999997,3.7312112499999994
2009-08-11,40,29,36,0.0,13.6,8,8.1,999.375,62.875,30.5,-2.3162112499999994,6.12181875
2009-08-12,41,29,37,0.0,13.6,9,1,999,57.875,25,-0.36579249999999996,3.0234337499999997
2009-08-13,39,30,36,0.0,13.5,8,9.1,998.5,66.25,40.125,-2.00929,1.7344062500000001
2009-08-14,34,28,30,0.0,13.5,7,64.5,999.125,81.5,41.5,-3.6403324999999995,-0.3524425
2009-08-15,31,26,29,0.0,13.3,6,25.599999999999998,1001,88.75,65.25,0.62627875,5.58063125
2009-08-16,27,26,26,0.0,8.2,6,44,1000.625,94.375,90.375,3.29905375,5.275623749999999
2009-08-17,29,25,28,0.0,10.7,6,38.300000000000004,1001.75,93.125,79.875,4.49994625,5.0749275
2009-08-18,33,25,30,0.0,13.1,7,2.9,1001.875,88.25,39.375,0.3421575,-0.27903875
2009-08-19,34,27,31,0.0,13.0,7,34,1003.375,84.875,39.625,-0.9981037500000003,1.1484162500000004
2009-08-20,33,26,31,0.0,13.0,8,4,1002.875,79.875,23.5,-2.1293974999999996,-3.7947124999999997
2009-08-21,36,25,33,0.0,13.0,7,5.8,1001.5,71.125,21.25,0.4207637499999999,-2.140275
2009-08-22,37,26,34,0.0,13.0,7,5.300000000000001,1000,67.375,24.125,0.8353287499999998,-2.2723450000000005
2009-08-23,39,28,36,0.0,13.0,9,0.1,999.5,59.625,19.125,-0.7976887500000003,-1.4940712499999997
2009-08-24,35,27,31,0.0,13.0,8,2.2,1001.5,77.25,33,0.40297125000000017,2.8591100000000003
2009-08-25,32,26,30,0.0,13.0,6,18.8,1003.125,84.75,24.5,0.4167925,8.228002499999999
2009-08-26,31,25,29,0.0,12.9,7,16.700000000000003,1003.25,86.375,42.875,0.31176375000000006,6.4083749999999995
2009-08-27,32,25,30,0.0,12.9,7,19.400000000000002,1002.5,85.25,56,-0.4300475000000001,5.76030375
2009-08-28,32,26,30,0.0,12.9,6,13.500000000000002,1004.5,84.875,32.75,-0.35679625,6.653496250000001
2009-08-29,32,26,30,0.0,12.9,8,15.4,1002.875,85.125,29.375,0.98446875,8.30604125
2009-08-30,31,26,30,0.0,12.9,7,29.700000000000003,1003.125,88.75,44.25,-2.4269625,5.7384387499999985
2009-08-31,36,26,33,0.0,12.9,7,10.1,1004.5,80,17,-5.44996875,2.5715800000000004
2009-09-01,35,26,32,0.0,12.8,8,4.300000000000001,1004,78.5,31.25,0.9898137499999999,1.5021362500000004
2009-09-02,34,27,32,0.0,12.8,7,6.7,1001.5,78.625,35.75,-0.28532625,4.0988050000000005
2009-09-03,35,25,32,0.0,12.8,7,11.399999999999999,1000.625,82.5,30.75,-0.27153125,5.61432125
2009-09-04,29,24,28,0.0,12.4,6,0.8,1000.875,83.875,33.5,6.08859625,5.76748625
2009-09-05,33,24,30,0.0,12.4,7,1.2000000000000002,1000,81.75,29.375,4.2020775,2.95952
2009-09-06,34,25,31,0.0,11.6,8,2.4000000000000004,999.25,81.375,19.25,0.7757649999999998,3.67836125
2009-09-07,35,24,32,0.0,11.6,7,0.6000000000000001,1000.75,76.75,19,-0.5044925,2.55512375
2009-09-08,31,24,28,0.0,10.2,7,0.2,1001.875,81.875,31.625,1.54142,7.08475625
2009-09-09,28,24,26,0.0,10.2,6,34.2,1002.25,93.125,72,8.40345,3.61347375
2009-09-10,26,24,25,0.0,6.1,5,61.70000000000001,1001.125,96.375,98.75,3.47117125,7.2134425
2009-09-11,25,24,25,0.0,6.1,5,27.900000000000002,1002.25,95.5,95,0.06291125000000015,6.15802125
2009-09-12,26,23,25,0.0,6.1,5,2.1,1006.125,92.375,78,0.3763325000000002,-6.894365
2009-09-13,36,23,32,0.0,11.6,7,0.1,1006.25,79.75,21,2.68136,-5.543007500000001
2009-09-14,38,27,34,0.0,11.6,8,0,1004.875,69.5,1,1.782445,-5.1486237500000005
2009-09-15,37,26,34,0.0,11.6,8,0,1003.125,60,0.875,-0.006359999999999977,-3.4249799999999997
2009-09-16,37,26,34,0.0,11.6,8,0,1003.25,65.5,1.625,2.1492762499999998,-2.34659375
