date,Max Temp (c),Min Temp (c),Avg Temp (c),Snow (cm),Sun Time (Hours),UV Index,Total Precipitation (MM),Avg Pressure (P),Avg Humidity (%),Avg Cloud Cover,Avg Resultant Wind vector [E](km/h),Avg Resultant Wind vector [N](km/h)
2009-01-29,29,14,23,0.0,11.0,6,0,1014.5,40.125,16.875,-1.54937875,5.347879999999999
2009-01-30,32,15,25,0.0,11.0,7,0,1014.125,38.875,4.875,1.67573375,1.37689875
2009-01-31,28,15,23,0.0,11.0,6,0,1014.625,47,0,4.6536725,9.33483125
2009-02-01,28,13,22,0.0,11.0,6,0,1015.375,40.5,0,4.62184375,2.1802912500000002
2009-02-02,30,14,25,0.0,11.1,6,0,1015.5,34,0.125,2.3603287500000003,3.3300025
2009-02-03,32,14,25,0.0,11.1,7,0,1014.625,33.125,0,-1.1165762499999998,2.045905
2009-02-04,31,15,25,0.0,11.1,6,0,1013.875,33.875,0,-4.8111325,5.5125275
2009-02-05,29,15,25,0.0,11.1,6,0,1014,33.25,0,1.4139899999999999,0.22441000000000016
2009-02-06,30,13,25,0.0,11.1,6,0,1014.875,28.375,0,2.8872,-5.491979999999999
2009-02-07,30,15,24,0.0,11.1,6,0,1015.625,34.875,0,8.00209875,3.9735375
2009-02-08,32,14,26,0.0,11.5,7,0,1016.625,41.5,0,2.4415975,6.117839999999999
2009-02-09,33,16,26,0.0,11.5,7,0,1015.25,39.75,0.75,-3.8281775,5.0835475
2009-02-10,30,16,25,0.0,11.6,7,0,1012.125,28.75,5.625,-2.28218125,-7.879625
2009-02-11,25,15,21,0.0,11.6,6,0,1014.25,34,0,6.7194825,-9.7418675
2009-02-12,26,13,21,0.0,11.6,6,0,1014.375,45.5,8.75,6.756355,-2.15613125
2009-02-13,29,12,23,0.0,10.1,6,0,1011.625,38,30.625,0.8547975000000001,0.11821499999999985
2009-02-14,31,16,26,0.0,11.6,7,0,1012.125,29.125,0,4.154415,-5.26815125
2009-02-15,30,16,25,0.0,11.6,7,0,1013.125,33.75,1.75,6.464953749999999,1.6653850000000001
2009-02-16,31,15,25,0.0,11.6,6,0,1014.875,37.25,0,6.15611875,6.873022500000001
2009-02-17,34,15,26,0.0,11.6,7,0,1014.25,35.125,1.125,3.46506125,5.8720525
2009-02-18,33,16,26,0.0,11.6,7,0,1013.625,32.25,2.875,7.292415,8.07749875
2009-02-19,31,17,27,0.0,11.6,7,0,1012.875,22.875,0.875,4.73589,2.5212125
2009-02-20,33,17,28,0.0,11.6,7,0,1014.875,22.625,3,2.2895937500000008,6.93138125
2009-02-21,32,17,27,0.0,10.2,7,0,1014.25,26.375,12.125,2.5170275,6.640923750000001
2009-02-22,34,18,28,0.0,11.6,7,0,1010.375,26.75,4.75,-0.3120074999999998,3.7978787499999997
2009-02-23,33,19,29,0.0,11.6,7,0,1009,23.25,9.75,-1.9061362499999994,-6.4870675
2009-02-24,33,19,29,0.0,11.6,7,0,1009.125,21.375,5.5,0.90913,-11.68628625
2009-02-25,33,19,28,0.0,11.6,7,0,1009.5,21.875,0,5.60532375,-8.647810000000002
2009-02-26,34,19,30,0.0,11.6,7,0,1009.25,21,1.25,0.39012750000000007,-6.77038875
2009-02-27,34,19,28,0.0,11.6,7,0,1010.75,26.375,3.375,6.06175125,4.086117499999999
2009-02-28,33,18,28,0.0,11.6,7,0,1011.375,24.75,3,4.5664774999999995,1.6406075
2009-03-01,34,19,29,0.0,11.6,7,0,1011.125,26.125,1.125,2.4774825000000003,-0.8298925000000001
2009-03-02,36,21,32,0.0,11.6,8,0,1010.25,21.125,0.25,2.00552375,-1.8122162500000003
2009-03-03,37,20,33,0.0,11.6,8,0,1009.625,20.25,0,-0.35544000000000003,-2.7479375
2009-03-04,36,21,31,0.0,11.6,8,0,1008.75,15.125,0.875,2.3900975,-11.53217375
2009-03-05,35,22,30,0.0,11.6,8,0,1009.375,18.25,0,6.13095625,-9.658478749999999
2009-03-06,36,19,32,0.0,11.6,8,0,1010,19.625,0,0.7392025,-0.14871625000000033
2009-03-07,33,19,29,0.0,11.6,7,0,1010.375,18.5,0,1.63678625,-9.473951250000002
2009-03-08,34,18,29,0.0,11.6,7,0,1009.125,15.625,0.625,0.4510487500000001,-6.84637625
2009-03-09,36,19,30,0.0,11.6,8,0,1011.75,18.625,5,1.9754900000000002,4.64359
2009-03-10,36,20,30,0.0,11.6,7,0,1013,24.75,3.25,3.482355,7.011025
2009-03-11,36,20,30,0.0,11.6,7,0,1013.625,18.75,0,5.9645987499999995,4.74554625
2009-03-12,34,18,29,0.0,7.4,7,0,1012.875,13.5,34.875,6.6979750000000005,-1.26368
2009-03-13,40,18,32,0.0,11.6,8,0,1013.875,11.25,4.125,2.3829849999999997,5.76420625
2009-03-14,37,21,31,0.0,11.6,8,0,1012.875,16,11,-2.659835,4.320563749999999
2009-03-15,37,22,33,0.0,11.6,8,0,1010,18.625,0.875,-5.2179737500000005,-1.7811412500000001
2009-03-16,37,20,32,0.0,11.6,8,0,1010.125,20.25,4.875,2.70779,-2.3061024999999997
2009-03-17,37,20,32,0.0,11.6,8,0,1010.125,15,13.375,5.10358375,3.3904574999999997
2009-03-18,38,21,32,0.0,11.6,8,0,1010.25,17,14.5,-2.4882837500000003,1.9032974999999999
2009-03-19,36,22,32,0.0,11.6,8,0,1008.5,17,3,-3.5485025000000006,-6.43495125
2009-03-20,36,21,32,0.0,11.6,8,0,1007.875,18.25,11.625,3.6862899999999996,-4.16308625
2009-03-21,35,21,31,0.0,11.6,8,0,1009.5,24.625,2.75,1.8629550000000001,2.44667
2009-03-22,35,20,31,0.0,11.6,8,0,1010.25,23.75,1.625,3.3180437499999997,4.379875
2009-03-23,37,19,33,0.0,11.6,8,0,1011.5,17,5.75,2.045275,2.34333875
2009-03-24,37,21,33,0.0,11.6,8,0,1010.375,19.25,6.5,-3.7179512499999996,1.6444887499999996
2009-03-25,36,25,33,0.0,11.6,8,0,1009.25,16,2.625,1.7116275,-8.99846625
2009-03-26,34,21,30,0.0,11.6,7,0,1009.75,19.625,3,7.6357075,-3.8096725
2009-03-27,34,20,29,0.0,11.6,7,0,1009.625,19.5,16.75,0.1664912500000002,1.2537087500000004
2009-03-28,36,22,32,0.0,11.6,8,0,1009.125,25.125,6.25,0.00412124999999991,1.3836725000000007
2009-03-29,37,22,33,0.0,11.6,8,0,1007.875,24,7.25,2.492195,-3.9576337500000003
2009-03-30,36,23,32,0.0,11.6,8,0,1008.75,29.125,5.625,7.57646625,-0.6128862499999999
2009-03-31,35,23,32,0.0,11.6,8,0,1008.375,26.125,2.875,7.52245375,-2.8117674999999998
2009-04-01,37,21,33,0.0,11.6,8,0,1008.875,19.75,2.5,4.489486250000001,-4.2034375
2009-04-02,39,23,34,0.0,11.6,8,0,1008.5,16.875,9.625,4.5874950000000005,-4.188059999999998
2009-04-03,39,23,35,0.0,11.6,9,0,1008.875,18.625,4.75,3.09356125,-3.757315
2009-04-04,39,25,34,0.0,11.6,8,0,1008.125,13.25,8.625,5.539625,-8.122805
2009-04-05,36,25,33,0.0,11.6,7,0,1010.375,18.375,24.75,9.473436249999999,-3.4103550000000005
2009-04-06,35,25,29,0.0,11.6,7,4.1000000000000005,1009.75,35,15.375,0.07824249999999977,-7.3048737500000005
2009-04-07,36,24,33,0.0,11.6,8,0.30000000000000004,1007.25,28.5,5.125,-5.59255875,-5.98662
2009-04-08,33,24,31,0.0,11.6,8,0.7,1006.375,28.75,10,-5.094236250000001,-2.0163925
2009-04-09,34,21,30,0.0,11.6,8,0,1009.625,20.75,0,7.8221,-9.601164999999998
2009-04-10,35,21,31,0.0,11.6,8,0,1010.75,23.375,0,8.774813750000002,-1.27136125
2009-04-11,38,22,34,0.0,11.6,8,0,1009,17.25,0,6.2578137499999995,-2.6371775
2009-04-12,39,23,36,0.0,11.6,9,0,1007.25,13.5,0,3.8082200000000004,-2.69966375
2009-04-13,43,25,38,0.0,11.6,9,0,1004.75,11.625,0,3.1139862500000004,-2.4979075
2009-04-14,44,25,39,0.0,11.6,9,0,1004.5,11.375,0,-0.4673412499999998,0.18151125
2009-04-15,41,26,37,0.0,12.4,9,0,1005.375,12.375,0,4.5184725,-7.1760525
2009-04-16,39,27,36,0.0,12.8,9,0,1004.625,15.375,18.625,5.75406,-6.84322
2009-04-17,40,28,36,0.0,12.9,9,0,1004.25,15.25,16.5,6.94865625,-0.73372875
2009-04-18,39,25,35,0.0,12.9,9,0,1006.75,9.375,0,6.152565,-6.48660625
2009-04-19,41,25,37,0.0,12.9,9,0,1006.625,8.125,0,5.1793975,-8.79452375
2009-04-20,42,27,38,0.0,12.9,9,0,1003.875,9.25,0,0.2999449999999999,-11.964725
2009-04-21,39,29,36,0.0,12.9,9,0,1002.25,11.875,0,-3.76016,-18.65473125
2009-04-22,39,26,35,0.0,12.9,9,0,1005.125,10.125,0,5.4134325,-11.08720125
2009-04-23,39,23,35,0.0,12.9,9,0,1007.875,5.25,0,8.45845375,-7.1710775
2009-04-24,41,23,36,0.0,13.0,9,0,1008,7.125,0,2.88175,-5.42609125
2009-04-25,40,25,37,0.0,13.0,9,0,1008.75,10.25,2.125,2.051475,-5.04659125
2009-04-26,44,26,38,0.0,13.0,9,0,1009.375,6.875,0,7.1202587500000005,1.4955550000000002
2009-04-27,43,25,39,0.0,13.0,9,0,1007.75,6.125,0,4.8068625,-3.50629875
2009-04-28,43,27,39,0.0,13.0,9,0,1006.125,6.5,0,5.5135675,-10.2115
2009-04-29,45,29,41,0.0,13.0,10,0,1005.25,8,0.25,6.302938750000001,-5.696829999999999
2009-04-30,45,28,41,0.0,13.0,10,0,1004.625,8.875,0,2.747875,-6.27389375
2009-05-01,43,30,40,0.0,13.0,9,0,1005,8.5,0,3.8088812499999998,-13.221137499999998
2009-05-02,42,31,39,0.0,13.0,9,0,1005.875,12.25,0.625,3.17702875,-14.61061125
2009-05-03,43,29,39,0.0,13.1,9,0,1005.25,11.625,0.625,0.7379625,-7.965968750000001
2009-05-04,42,27,38,0.0,13.1,9,0,1004.125,14.125,0,-2.27759375,-9.45612375
2009-05-05,41,28,37,0.0,13.1,9,0,1005.375,14.25,0,-2.27053875,-13.578311249999999
2009-05-06,41,28,37,0.0,13.1,9,0,1007.375,13.875,0,5.4659875,-8.56884625
2009-05-07,42,27,38,0.0,13.1,9,0,1005.75,13.75,0.375,1.5755575000000002,-4.04879875
2009-05-08,41,30,38,0.0,13.1,9,0,1004.5,12,0,2.6801687500000004,-10.51112875
2009-05-09,42,28,38,0.0,13.1,9,0,1002.5,11.375,0.375,0.88515125,-13.958490000000001
2009-05-10,42,29,39,0.0,13.1,9,0,1001.375,12.25,0.75,-1.9152062500000002,-16.031312500000002
2009-05-11,41,30,38,0.0,13.1,9,0,1001.5,17.25,3.125,-2.7972725,-16.42199875
2009-05-12,42,30,38,0.0,13.2,9,0,1001.5,20,0.25,2.9561112499999997,-12.67143375
2009-05-13,43,29,39,0.0,13.2,9,0,1000.25,16.625,0.375,2.95042375,-7.303331250000001
2009-05-14,43,32,40,0.0,13.2,9,0,998.375,18,11.125,1.941695,-15.00387625
2009-05-15,43,31,40,0.0,13.2,10,0,999.375,18.625,16.125,0.784595,-14.1158325
2009-05-16,43,32,40,0.0,13.2,10,0,1000.625,20.5,2,1.4598625,-16.072512500000002
2009-05-17,44,31,40,0.0,13.2,10,0,1002.125,20.25,2.25,3.8366749999999996,-8.06459875
2009-05-18,44,32,41,0.0,13.2,10,0,1001.5,15,1.125,4.991333750000001,-11.9723
2009-05-19,45,34,40,0.0,13.2,10,0,1002.125,16.5,3,2.5304487499999992,-8.093795000000002
2009-05-20,44,35,40,0.0,13.2,10,0,1000.875,19,1.125,4.143501249999999,-11.503767499999999
2009-05-21,45,32,41,0.0,13.6,10,0,1000.125,17.25,0.5,3.768925,-9.938225000000001
2009-05-22,44,35,41,0.0,13.6,10,0,999,14.625,2.125,6.293825,-4.680527499999999
2009-05-23,43,32,40,0.0,13.7,10,0,998.625,17,28,6.04101,-13.098765000000002
2009-05-24,42,33,39,0.0,13.7,9,0,997.75,17.5,15.375,2.642935,-4.086623749999999
2009-05-25,42,30,39,0.0,13.7,9,0,996.5,14.25,6.625,7.44528,-7.551575
2009-05-26,42,31,39,0.0,13.7,9,0,996.125,15,0.625,2.53241,-16.73495
2009-05-27,43,33,39,0.0,13.7,9,0,999.5,17.625,1,-0.1783062500000001,-15.750003749999998
2009-05-28,44,32,40,0.0,13.7,10,0,999.625,18.875,10.125,0.9413950000000002,-13.693403750000002
2009-05-29,45,34,40,0.0,13.7,10,0,1000,18.25,14.5,2.4511249999999998,-12.250565
2009-05-30,40,31,37,0.0,13.7,9,0,1000.5,23,6.625,-0.09299750000000001,-3.8955125
2009-05-31,40,30,36,0.0,13.7,9,0.1,1000.75,27.125,6.75,-3.0870100000000003,-5.50801875
2009-06-01,40,30,37,0.0,13.7,9,0.5,1000.875,27.875,8.125,2.8736325000000003,-13.5021425
2009-06-02,42,31,38,0.0,13.7,9,0,1001.25,25.25,4.125,-1.3146700000000002,-16.2086325
2009-06-03,42,31,38,0.0,13.7,9,0,1001.625,28.375,5.625,-1.2808975000000002,-19.72739875
2009-06-04,42,32,39,0.0,13.7,9,0,999.375,28.5,5.5,-0.8261075,-18.8014125
2009-06-05,42,32,39,0.0,13.7,9,0,997.75,23.125,1.625,0.53064375,-17.23631625
2009-06-06,42,33,39,0.0,13.7,9,0,996.875,19.875,2.125,2.31556125,-15.596577499999999
2009-06-07,42,31,39,0.0,13.8,9,0,996.625,17.75,0.375,-0.20535124999999999,-17.67142625
2009-06-08,41,30,38,0.0,13.8,9,0,999.125,19.25,1.5,-1.28634625,-16.5262025
2009-06-09,42,31,39,0.0,13.8,9,0,1001.5,20.875,1.625,-0.3436975,-14.451573750000001
2009-06-10,42,31,38,0.0,13.8,9,0,1002,25.25,3.25,-0.84059875,-11.216289999999999
2009-06-11,42,31,38,0.0,13.8,9,0,1001.625,23.75,2.5,-0.62809125,-8.367778750000001
2009-06-12,40,30,37,0.0,13.8,9,0,1002,25.625,5,-1.8428900000000001,-15.294243749999998
2009-06-13,41,31,37,0.0,13.8,9,0,1002.875,27.375,5,-2.85283,-10.562575
2009-06-14,40,32,38,0.0,13.8,9,0,1003.375,25.75,7.5,-0.14004875000000006,-6.8365925
2009-06-15,42,32,38,0.0,13.8,9,0,1001.625,21.75,3.5,-2.30248,-10.4981225
2009-06-16,41,32,38,0.0,13.8,9,0,1001.625,21.75,4.125,0.8255412500000002,-12.14385375
2009-06-17,43,32,39,0.0,13.8,9,0,1001.375,19.875,2.875,2.548285,-8.472116250000001
2009-06-18,44,31,40,0.0,13.8,9,0,1000.75,21.5,3.5,4.9240224999999995,-6.385627499999999
2009-06-19,42,30,39,0.0,13.8,9,0,1000,20.25,3.875,3.3313537499999994,-7.47677125
2009-06-20,45,30,40,0.0,13.8,10,0,1000.875,17.75,3.25,2.6928874999999994,-7.539138749999999
2009-06-21,43,32,38,0.0,13.8,9,0,1000.5,16.5,1.375,3.19792875,-9.904522499999999
2009-06-22,42,31,39,0.0,13.8,9,0,999.375,23.625,4.75,1.6950962500000002,-13.39185625
2009-06-23,43,32,39,0.0,13.8,9,0.2,999.25,28.5,9.625,-1.1552425,-13.25565875
2009-06-24,42,32,38,0.0,13.8,9,0.2,999.75,33.125,10,1.2565,-12.88033875
2009-06-25,39,30,35,0.0,13.8,9,0.2,999.875,42.25,9.25,6.080914999999999,-16.38930375
2009-06-26,43,30,38,0.0,13.8,9,0.7,998,34.25,9.625,3.79119625,-11.5014175
2009-06-27,40,31,37,0.0,13.8,9,0.2,996.5,41,13.5,2.2545025,-13.920758749999997
2009-06-28,36,29,32,0.0,13.8,8,0.7,998.125,56.375,24.625,-1.1152775000000004,-13.7029375
2009-06-29,37,27,34,0.0,13.8,7,4.5,998.5,50.625,29.75,-3.5731925,-13.2466875
2009-06-30,35,29,33,0.0,13.8,8,0.30000000000000004,1000.125,53,34.875,-7.858079999999999,-13.079046250000001
2009-07-01,36,29,34,0.0,13.8,8,0.5,1000.375,49.125,39.125,-6.2948325,-8.47658375
2009-07-02,37,29,34,0.0,13.3,7,4.1000000000000005,999.25,50.75,37.875,-6.28452875,-7.69800375
2009-07-03,32,26,28,0.0,13.3,7,6.3,999.25,67.375,36.875,-1.4269575000000003,-5.34852125
2009-07-04,35,26,33,0.0,13.8,7,5.100000000000001,997.875,59.875,45.375,-1.5621375000000002,-0.7861937499999998
2009-07-05,37,28,35,0.0,13.8,8,0,997.875,53.125,24.375,-5.02096,0.681425
2009-07-06,41,28,37,0.0,13.7,9,0,997.125,45.25,12.375,-4.17413125,0.5912987499999998
2009-07-07,42,29,38,0.0,13.7,9,0,996.75,44.25,12.25,-4.47705125,-0.8055812500000001
2009-07-08,39,30,36,0.0,13.3,9,2.7,995.75,47,42.25,-1.4279737499999998,2.95816
2009-07-09,33,27,30,0.0,10.9,8,52.3,996.875,73.625,62.75,-3.4109625,4.35688125
2009-07-10,33,26,30,0.0,10.9,7,25.2,998.75,79.875,65.625,-6.03701625,-5.172153750000001
2009-07-11,31,25,29,0.0,12.1,6,25.1,1000.5,80.5,56.625,-4.35140375,-10.63012625
2009-07-12,31,25,29,0.0,10.9,7,14.6,999.75,82.125,65.125,-3.2945112500000002,-10.670387499999999
2009-07-13,29,25,28,0.0,9.8,7,24.599999999999998,998.5,86.625,72.125,0.9591387499999998,-9.42384375
2009-07-14,30,26,29,0.0,10.9,6,32.49999999999999,997.375,85.125,59.75,6.4567274999999995,-0.9756600000000002
2009-07-15,30,26,29,0.0,13.3,6,42,995.875,87,50.875,6.45217,3.8693412499999997
2009-07-16,31,26,29,0.0,12.1,6,28.099999999999998,996.375,83.875,51,6.21054625,5.3751275000000005
2009-07-17,29,25,27,0.0,9.7,6,36.60000000000001,996,91.125,77.25,-7.7086475000000005,-6.611571249999999
2009-07-18,31,24,28,0.0,12.1,6,0.4,999.875,81.375,63.125,-11.104443749999998,-5.19119375
2009-07-19,30,24,28,0.0,10.9,7,16.2,1001.25,84.125,63.5,-2.8941375000000003,-10.2503775
2009-07-20,31,24,28,0.0,12.1,6,62.9,999.25,85.125,64.875,-1.3754037499999998,-12.791609999999999
2009-07-21,30,24,28,0.0,13.3,6,25.299999999999997,998.875,87.375,53.25,-1.9651387500000004,-13.41021375
2009-07-22,29,24,27,0.0,8.5,6,38.3,996.875,90.25,90.125,7.3998125,1.6053625000000005
2009-07-23,27,24,26,0.0,8.5,6,17.4,997.25,92.625,96.875,-5.569181250000001,2.6453274999999996
2009-07-24,28,23,26,0.0,8.5,6,2.6,1001.375,86.125,93.875,-14.253102499999999,-7.398305
2009-07-25,31,24,28,0.0,10.9,6,0.6,1001.625,81.125,70.625,-9.2700725,-11.1543475
2009-07-26,30,25,28,0.0,9.7,6,11.5,1000.125,82.875,79.875,-7.688935000000001,-13.54523
2009-07-27,27,25,26,0.0,10.9,6,1.4,998.75,86.25,75.125,-7.17911625,-15.02395875
2009-07-28,29,24,28,0.0,12.1,6,0.2,999.875,76,56.5,-5.3780425,-12.95907125
2009-07-29,32,25,29,0.0,13.6,6,2.9,1001.875,74.75,61.5,-3.6542600000000003,-13.950445
2009-07-30,32,25,30,0.0,12.1,7,0.2,1003.25,70.5,55,-2.6986975,-15.923883750000002
2009-07-31,32,25,30,0.0,13.3,7,0.5,1002.625,66.875,57.125,-2.6715975,-15.7820075
2009-08-01,34,25,31,0.0,13.3,8,0,1002.375,62.375,42.375,-1.5556725000000002,-17.8279
2009-08-02,34,25,31,0.0,13.3,8,8.5,1002.375,64.75,42.5,-3.8012137499999996,-13.8345875
2009-08-03,34,25,31,0.0,13.3,8,0,1001.5,60.375,50.375,-2.6197250000000003,-14.0860475
2009-08-04,33,25,31,0.0,13.5,8,0,1001.125,60,25.25,-5.7356774999999995,-14.4514175
2009-08-05,33,25,30,0.0,13.3,7,0,1001.375,65,36.75,-6.5759025,-15.246471249999999
2009-08-06,33,25,30,0.0,13.3,8,0.2,1000.625,64.5,40,-8.16890875,-14.22414125
2009-08-07,35,25,31,0.0,13.5,8,0,1001.25,61.25,37.5,-5.93412875,-11.484003750000001
2009-08-08,27,24,26,0.0,8.4,7,25,1001.375,80,87,-4.2724725,-8.6371325
2009-08-09,26,24,26,0.0,10.7,6,9.899999999999999,1000.375,90.5,55.25,-4.77666,-6.427063749999999
2009-08-10,33,24,30,0.0,13.1,7,2.1,1000.5,76.875,41,-6.0662175000000005,-8.60738625
2009-08-11,30,25,28,0.0,13.0,7,7.8,1002.75,81.125,55.25,-0.44212000000000007,-7.510274999999999
2009-08-12,30,24,28,0.0,12.0,6,32.800000000000004,1002.25,89,59.625,0.69969375,-9.66107875
2009-08-13,28,24,26,0.0,8.1,6,25.500000000000004,1003.25,91.375,92.125,-3.26195375,-11.5565025
2009-08-14,27,22,25,0.0,8.1,5,10.799999999999999,1004.625,89.625,75.75,-3.2174225,-11.434805000000003
2009-08-15,25,23,24,0.0,11.9,5,29.000000000000004,1004.125,94.125,73.875,-2.9915249999999998,-12.10613125
2009-08-16,24,23,23,0.0,8.1,5,69.3,1004.625,96.25,88.5,-4.13102625,-11.7445175
2009-08-17,24,22,23,0.0,8.1,5,84.6,1006.375,95.875,88.875,-5.680097500000001,-11.818555
2009-08-18,27,22,25,0.0,11.9,5,60.5,1006.25,94,56.25,-3.1049362499999997,-12.681885000000001
2009-08-19,30,23,28,0.0,12.9,7,2.7,1007,83.25,27.375,-2.49663125,-7.7267037499999995
2009-08-20,31,24,29,0.0,12.9,7,4.5,1006.75,80.625,22,-4.051148749999999,-6.85070125
2009-08-21,32,24,29,0.0,12.9,7,4.6,1005.25,78.875,24.25,-2.10910375,-5.967641250000001
2009-08-22,32,24,30,0.0,12.9,6,0.4,1004.125,75.375,32,-1.52272,-8.26201625
2009-08-23,33,25,30,0.0,12.9,7,3.7,1004,74,32.75,-3.315895,-8.1910125
2009-08-24,33,25,29,0.0,12.5,7,21.9,1004,76.25,38.5,-0.08882249999999958,-6.08440625
2009-08-25,31,24,28,0.0,12.5,6,3.8000000000000003,1003.5,78.625,30.875,3.78628625,-7.36475375
2009-08-26,29,25,27,0.0,10.5,6,37.2,1003.75,91.75,65.25,5.6369387500000006,-2.04911125
2009-08-27,29,24,27,0.0,7.6,6,41.8,1003.125,93.125,71.25,5.73755375,-0.9737337499999998
2009-08-28,28,24,26,0.0,6.2,6,19.9,1002.75,92.75,81.375,6.96959375,5.33168875
2009-08-29,29,24,27,0.0,7.6,6,22.4,1002,93.125,74.625,-3.3988150000000004,-0.0034675000000000678
2009-08-30,29,23,27,0.0,10.2,6,1.4,1004.875,88.125,62.5,-9.5991975,-1.7263175
2009-08-31,31,24,29,0.0,11.6,6,4.6,1006.625,83.375,31,-2.433885,-4.67615875
2009-09-01,30,24,28,0.0,11.6,7,2.5,1005.875,85.875,42.375,2.1478412499999995,-5.1198625
2009-09-02,30,24,28,0.0,8.9,6,29.4,1003,89.625,54.25,6.264316249999999,-3.9093300000000006
2009-09-03,29,26,28,0.0,10.2,6,23.2,1001.5,91.125,49.5,2.20385375,-0.9602362499999998
2009-09-04,32,24,29,0.0,8.9,6,2,1001.375,84.25,49.375,1.9572349999999998,-1.44408125
2009-09-05,30,25,28,0.0,11.6,7,6.1,1000.875,84.875,21.875,4.120991249999999,-4.22229
2009-09-06,31,24,29,0.0,11.6,7,0.30000000000000004,1000.375,77.625,17.25,4.0429224999999995,-6.9342
2009-09-07,30,23,27,0.0,11.6,7,2.4000000000000004,1001.75,80.25,18.25,5.2802225,-1.1363025
2009-09-08,25,23,23,0.0,10.2,6,14.6,1001.375,90.875,48.125,11.675234999999999,-6.5247425
2009-09-09,24,23,24,0.0,6.1,5,79.7,1000.125,97.875,100,9.679956249999998,-9.287846250000001
2009-09-10,22,22,22,0.0,6.1,5,99.10000000000001,1001.875,95.375,78.375,-4.837635,-13.16350375
2009-09-11,28,21,26,0.0,11.6,6,0.6000000000000001,1005.5,86.125,28.125,-8.01663625,-10.817885
2009-09-12,31,22,28,0.0,11.6,7,0,1009,77.25,13.875,-2.69563125,-9.03739875
2009-09-13,31,22,28,0.0,11.6,7,0,1008.75,69.25,7.75,0.8107175000000003,-9.77746
2009-09-14,31,22,28,0.0,11.6,7,0,1008.25,66,5.625,3.738175,-9.396147499999998
2009-09-15,32,22,29,0.0,11.6,7,0,1006.75,65,1.625,0.2928062499999997,-9.35351375
2009-09-16,32,21,29,0.0,11.6,7,0,1007,66.75,4.75,-0.5341400000000001,-8.466285000000001
